dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-29,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-05-03,2020-03-21,2020-04-11,2020-05-04,2020-03-24,2020-04-14,2020-05-01,2020-03-23,2020-04-13,2020-05-02,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-05-05,2020-03-27,2020-04-17,2020-04-30,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
88,7.368078603601759E-5,1.4614149767902442E-4,1.4372633539499726E-4,9.662798613743675E-5,1.4855664653203065E-4,8.817389558483723E-5,1.4855664653203065E-4,1.0508191212378704E-4,1.4855664653203065E-4,1.0266652149118488E-4,1.4855664653203065E-4,1.1595100373329109E-4,1.509717819543581E-4,1.12328003421212E-4,1.509717819543581E-4,6.884964203808159E-5,1.4251874921638848E-4,6.160282527305685E-5,1.4251874921638848E-4,5.314805287724094E-5,1.4251874921638848E-4,1.449556856341843E-5,1.2561219013942844E-4,1.5338690394596334E-4,1.0871721780661015E-5,1.2561219013942844E-4,1.5338690394596334E-4,2.2951093465404142E-5,1.3285793890541927E-4,1.521793446289796E-4,1.57035107714124E-5,1.2923507963343863E-4,1.521793446289796E-4,3.744589601677191E-5,1.3527316163045556E-4,3.0198555212576053E-5,1.3406555194684817E-4,5.1940214812766676E-5,1.4010356678579078E-4,1.54594459905328E-4,4.106952106659958E-5,1.4010356678579078E-4,1.509717819543581E-4,2.415961692899341E-6,1.2561219013942844E-4,1.2079825264361615E-6,1.2319691368651098E-4,1.2078162380134616E-4
89,2.7461624879377236E-5,5.3613939026401175E-5,5.099877847823107E-5,3.138457239875191E-5,5.3613939026401175E-5,2.8769277989835217E-5,5.3613939026401175E-5,3.138457239875191E-5,5.3613939026401175E-5,3.138457239875191E-5,5.3613939026401175E-5,3.5307484482773675E-5,5.884421288043744E-5,3.2692213697354454E-5,5.492151339509036E-5,2.0923300266817506E-5,4.3153202347415555E-5,1.8307942859724614E-5,4.3153202347415555E-5,1.5692569702733984E-5,4.184559254605093E-5,2.61546766093943E-6,3.923036113217913E-5,6.015177150202652E-5,2.61546766093943E-6,3.923036113217913E-5,6.145932618687572E-5,9.154067902643363E-6,4.053797880761455E-5,6.015177150202652E-5,7.84635572970721E-6,3.923036113217913E-5,6.015177150202652E-5,1.3077180795463055E-5,4.184559254605093E-5,1.1769480435449357E-5,4.053797880761455E-5,1.3077180795463055E-5,4.184559254605093E-5,6.145932618687572E-5,1.3077180795463055E-5,4.184559254605093E-5,6.015177150202652E-5,2.61546766093943E-6,3.923036113217913E-5,2.61546766093943E-6,3.5307484482773675E-5,3.5307484482773675E-5
90,1.0844774419408425E-4,1.7969866244644237E-4,1.7969866244644237E-4,1.3323199814724868E-4,1.7969866244644237E-4,1.27036067256189E-4,1.7969866244644237E-4,1.4252572874589076E-4,1.7969866244644237E-4,1.363299304448352E-4,1.7969866244644237E-4,1.4872143865666645E-4,1.8589384206917054E-4,1.4252572874589076E-4,1.7969866244644237E-4,1.0844774419408425E-4,1.7660103949463903E-4,8.676036168730983E-5,1.7350339444866078E-4,7.746543764241947E-5,1.7350339444866078E-4,2.1691715387329273E-5,1.54917060179877E-4,1.8589384206917054E-4,1.8592965235431334E-5,1.5181926046662E-4,1.8589384206917054E-4,4.028375200261371E-5,1.6111259331794784E-4,1.8589384206917054E-4,3.718513450505758E-5,1.6111259331794784E-4,1.8589384206917054E-4,5.5776507877122915E-5,1.6730803807340068E-4,4.957947184863455E-5,1.6111259331794784E-4,6.817031466002078E-5,1.7040572730838517E-4,1.8589384206917054E-4,5.887499273159793E-5,1.6730803807340068E-4,1.8589384206917054E-4,1.2395398600932664E-5,1.5181926046662E-4,9.29658211770088E-6,1.4872143865666645E-4,1.4872143865666645E-4
91,7.010549378937441E-5,1.4842594722431297E-4,1.4414830392079733E-4,8.45859696217351E-5,1.5336163714335562E-4,7.932039790907036E-5,1.5007118342989803E-4,9.248420748869863E-5,1.5434876839597785E-4,8.754782565471197E-5,1.5369068114353014E-4,1.0169863679195735E-4,1.5928439100381487E-4,9.676235969270548E-5,1.5763918970028643E-4,6.483974650524716E-5,1.4250304527739388E-4,5.562453512524698E-5,1.4052872667796214E-4,5.002948995870085E-5,1.3756723194997892E-4,1.3824514250544797E-5,1.2210132026007828E-4,1.6158766235841005E-4,8.558084520781064E-6,1.207850470248913E-4,1.6158766235841005E-4,2.3040612610547037E-5,1.270373093618204E-4,1.6027150879439886E-4,2.0736606355419995E-5,1.2374665619408186E-4,1.6060054755934026E-4,3.4231326270261295E-5,1.3361854089831678E-4,2.830686672333762E-5,1.29011689294542E-4,4.772562688019594E-5,1.3723817573351612E-4,1.619167001261831E-4,3.785178954134462E-5,1.3559289091188436E-4,1.599424697801644E-4,6.583156907266495E-6,1.1683620338274964E-4,4.608220312944897E-6,1.1222917375312918E-4,1.0795117390779844E-4
92,1.1920348423077697E-4,2.55319140161046E-4,2.5155366813234986E-4,1.4045755328734758E-4,2.598914551622348E-4,1.27005731679486E-4,2.582777024232185E-4,1.582133198496858E-4,2.6553954252751707E-4,1.4852844626159415E-4,2.6177415911222263E-4,1.7892746338635615E-4,2.6930489329668824E-4,1.6735994659888362E-4,2.6688431440695826E-4,1.0736532387040719E-4,2.494019551719026E-4,9.471965976134671E-5,2.4563643183874866E-4,8.826215734458439E-5,2.4321572102678295E-4,2.072169088617491E-5,2.1470411168241548E-4,2.7575970437928535E-4,1.3455755993130477E-5,2.0824839307516393E-4,2.776423395404532E-4,3.6867777660949E-5,2.2384954877536432E-4,2.7387706105689853E-4,2.6641992402406242E-5,2.200838038841793E-4,2.7468390919440375E-4,5.8933125520073156E-5,2.3514658753750963E-4,4.709332215147266E-5,2.2922912769267272E-4,7.803758214742342E-5,2.4106396675545967E-4,2.7925602032603054E-4,6.673645581159594E-5,2.3810528722472023E-4,2.719944095733183E-4,9.149959433864612E-6,2.0206157269315268E-4,5.382352425374766E-6,1.923776768934066E-4,1.8484560864927103E-4
93,6.552346748125979E-5,1.497534022862724E-4,1.4871362613688382E-4,7.540313266306686E-5,1.5105311897231757E-4,6.916337027547201E-5,1.505332327646216E-4,8.138282082733908E-5,1.5391248198996506E-4,7.85229802383685E-5,1.5157300455757134E-4,9.438185889037458E-5,1.5963115154827418E-4,8.5542555339536E-5,1.5755164405789778E-4,5.4603576054831324E-5,1.4559428275230676E-4,4.6283474482078374E-5,1.435147080486488E-4,4.134333875560078E-5,1.414351233871124E-4,1.4301600164273189E-5,1.1465958138709373E-4,1.6301032998364758E-4,1.1961370546754196E-5,1.1231989249534565E-4,1.6405007190485732E-4,2.3922411661634694E-5,1.2193853288820493E-4,1.6197058557319177E-4,1.7941932281996316E-5,1.1829907238742142E-4,1.6223052190919728E-4,3.172291317608851E-5,1.341564986521619E-4,2.600255909825319E-5,1.276576234834509E-4,4.0303303021049784E-5,1.3961547863964503E-4,1.6482987671217992E-4,3.5883123362786974E-5,1.3623611816702383E-4,1.6067090155957736E-4,9.36110062595613E-6,1.0894031962103291E-4,7.800931200484269E-6,1.0296101087929705E-4,9.906141734809442E-5
94,9.450624308366883E-5,2.513535645379609E-4,2.473404613041933E-4,1.1859278091695543E-4,2.5752749710304223E-4,1.0469686442972577E-4,2.525883580724704E-4,1.3063554890053262E-4,2.593796597578276E-4,1.2507738978814568E-4,2.5814488553234025E-4,1.507060868141919E-4,2.6184919767682297E-4,1.3804631706569004E-4,2.6092312260279037E-4,7.690369752099058E-5,2.4394472960329275E-4,6.918305771278258E-5,2.4085767774397845E-4,6.485943946730995E-5,2.365357682757461E-4,1.6061334958787785E-5,1.896094111303109E-4,2.6740560665203803E-4,1.1428318525210963E-5,1.8250827066084092E-4,2.68949040973561E-4,3.335749296357706E-5,2.078248492303085E-4,2.633926517452972E-4,2.409177969750854E-5,1.9578422150674958E-4,2.661708552455256E-4,4.910875184324752E-5,2.2233490576280572E-4,4.478493374243074E-5,2.14308125891938E-4,6.0844612554371846E-5,2.3406608641175986E-4,2.698750989335693E-4,5.281484738181153E-5,2.2850925086813776E-4,2.624665799624722E-4,9.57509811275849E-6,1.784945312079651E-4,5.25088639653096E-6,1.7201071988435056E-4,1.649092916508456E-4
95,5.635512154581901E-5,1.280060122298669E-4,1.2696263747491362E-4,6.783397203924814E-5,1.307883326550288E-4,6.22685066595344E-5,1.2939717467052688E-4,7.444286954488278E-5,1.3113612145481966E-4,7.20080242698733E-5,1.3113612145481966E-4,8.418211413901898E-5,1.3217948618320837E-4,7.861685825745264E-5,1.3217948618320837E-4,5.3920174860567885E-5,1.2557146723564315E-4,4.870238599244201E-5,1.2452808663177152E-4,4.418025159798738E-5,1.2278911338817105E-4,1.3915524736641798E-5,1.1061610571287423E-4,1.325272738690436E-4,1.0088799882206044E-5,1.0713804084924216E-4,1.3357063525528691E-4,2.6439115786414147E-5,1.1444194489147859E-4,1.325272738690436E-4,1.913373156245773E-5,1.1200732385912435E-4,1.325272738690436E-4,3.339651032543329E-5,1.1861554919391753E-4,3.096143491501755E-5,1.1687655227561352E-4,4.070165463731143E-5,1.2139792977981591E-4,1.3426620812026112E-4,3.791875700747361E-5,1.1965894400267453E-4,1.3217948618320837E-4,6.957818102967629E-6,1.0192089132656891E-4,2.4352490159025725E-6,9.844275682598599E-5,8.870383203146007E-5
2A,8.555577525963132E-5,1.283273433040744E-4,1.283273433040744E-4,9.090245163455326E-5,1.283273433040744E-4,8.822912167512561E-5,1.283273433040744E-4,9.357576513830968E-5,1.283273433040744E-4,9.357576513830968E-5,1.283273433040744E-4,1.0426885459961429E-4,1.283273433040744E-4,9.624906218650106E-5,1.283273433040744E-4,7.753563727539753E-5,1.283273433040744E-4,7.218879633570833E-5,1.283273433040744E-4,6.951535118013806E-5,1.2565424370686323E-4,2.9411698846975765E-5,1.1763484619571016E-4,1.283273433040744E-4,2.406426539014034E-5,1.1496168078484293E-4,1.283273433040744E-4,3.2085390884553466E-5,1.2298112765661415E-4,1.283273433040744E-4,3.2085390884553466E-5,1.2030799515293186E-4,1.283273433040744E-4,4.2779994434925286E-5,1.2298112765661415E-4,3.2085390884553466E-5,1.2298112765661415E-4,5.8821405982042483E-5,1.2565424370686323E-4,1.283273433040744E-4,4.2779994434925286E-5,1.2565424370686323E-4,1.283273433040744E-4,2.406426539014034E-5,1.1496168078484293E-4,2.406426539014034E-5,1.1496168078484293E-4,1.122884989199348E-4
2B,2.382848985989378E-6,1.9062425825363185E-5,1.9062425825363185E-5,7.148507736208028E-6,1.9062425825363185E-5,7.148507736208028E-6,1.9062425825363185E-5,9.531317500724228E-6,1.9062425825363185E-5,9.531317500724228E-6,1.9062425825363185E-5,9.531317500724228E-6,2.144517022388373E-5,9.531317500724228E-6,2.144517022388373E-5,2.382848985989378E-6,1.6679668354007555E-5,2.382848985989378E-6,1.6679668354007555E-5,2.382848985989378E-6,1.4296897809480536E-5,0.0,9.531317500724228E-6,2.144517022388373E-5,0.0,9.531317500724228E-6,2.144517022388373E-5,0.0,9.531317500724228E-6,2.144517022388373E-5,0.0,9.531317500724228E-6,2.144517022388373E-5,0.0,1.4296897809480536E-5,0.0,1.1914114191831533E-5,2.382848985989378E-6,1.4296897809480536E-5,2.144517022388373E-5,2.382848985989378E-6,1.4296897809480536E-5,2.144517022388373E-5,0.0,9.531317500724228E-6,0.0,9.531317500724228E-6,9.531317500724228E-6
971,2.5350841371678586E-5,4.839577675463297E-5,4.7243559027275115E-5,3.111218985890015E-5,4.839577675463297E-5,2.99599262758413E-5,4.839577675463297E-5,3.572121361969493E-5,4.954799142507387E-5,3.3416707853553224E-5,4.954799142507387E-5,3.572121361969493E-5,5.0700203038614024E-5,3.572121361969493E-5,4.954799142507387E-5,2.3046280576213727E-5,4.7243559027275115E-5,2.074170755165349E-5,4.6091338242984073E-5,1.7284825085071808E-5,4.6091338242984073E-5,5.7616847989448055E-6,4.2634657548349624E-5,5.0700203038614024E-5,0.0,4.2634657548349624E-5,5.0700203038614024E-5,5.7616847989448055E-6,4.2634657548349624E-5,5.0700203038614024E-5,5.7616847989448055E-6,4.2634657548349624E-5,5.0700203038614024E-5,9.218658987975371E-6,4.378688750353755E-5,5.7616847989448055E-6,4.378688750353755E-5,1.7284825085071808E-5,4.6091338242984073E-5,5.0700203038614024E-5,1.7284825085071808E-5,4.6091338242984073E-5,5.0700203038614024E-5,0.0,4.2634657548349624E-5,0.0,3.917794934073257E-5,3.6873461917114575E-5
972,2.3000417155516673E-5,3.2684438916857E-5,3.2684438916857E-5,2.4210931684796448E-5,3.2684438916857E-5,2.4210931684796448E-5,3.2684438916857E-5,2.9052956061468782E-5,3.2684438916857E-5,2.6631950621251848E-5,3.2684438916857E-5,2.9052956061468782E-5,3.2684438916857E-5,2.9052956061468782E-5,3.2684438916857E-5,2.178989925214496E-5,3.2684438916857E-5,1.8158325297193673E-5,3.2684438916857E-5,1.6947793897266112E-5,3.2684438916857E-5,1.210578640243153E-6,3.0263453720571003E-5,3.389492645417482E-5,0.0,3.0263453720571003E-5,3.389492645417482E-5,3.631725797456678E-6,3.1473948005694137E-5,3.389492645417482E-5,1.210578640243153E-6,3.1473948005694137E-5,3.389492645417482E-5,1.0895086284365884E-5,3.2684438916857E-5,6.0528594571950055E-6,3.1473948005694137E-5,1.4526720974834224E-5,3.2684438916857E-5,3.389492645417482E-5,1.4526720974834224E-5,3.2684438916857E-5,3.389492645417482E-5,0.0,3.0263453720571003E-5,0.0,3.0263453720571003E-5,3.0263453720571003E-5
973,0.0,4.4819988328329184E-6,4.4819988328329184E-6,1.4940047503681992E-6,4.4819988328329184E-6,0.0,4.4819988328329184E-6,1.4940047503681992E-6,4.4819988328329184E-6,1.4940047503681992E-6,4.4819988328329184E-6,1.4940047503681992E-6,4.4819988328329184E-6,1.4940047503681992E-6,4.4819988328329184E-6,0.0,4.4819988328329184E-6,0.0,4.4819988328329184E-6,0.0,4.4819988328329184E-6,0.0,1.4940047503681992E-6,4.4819988328329184E-6,0.0,1.4940047503681992E-6,4.4819988328329184E-6,0.0,1.4940047503681992E-6,4.4819988328329184E-6,0.0,1.4940047503681992E-6,4.4819988328329184E-6,0.0,2.988004361365007E-6,0.0,1.4940047503681992E-6,0.0,4.4819988328329184E-6,4.4819988328329184E-6,0.0,4.4819988328329184E-6,4.4819988328329184E-6,0.0,1.4940047503681992E-6,0.0,1.4940047503681992E-6,1.4940047503681992E-6
974,3.0300953895757043E-6,5.0501472376794545E-6,5.0501472376794545E-6,3.0300953895757043E-6,5.0501472376794545E-6,3.0300953895757043E-6,5.0501472376794545E-6,4.040122488121396E-6,5.0501472376794545E-6,4.040122488121396E-6,5.0501472376794545E-6,4.040122488121396E-6,5.0501472376794545E-6,4.040122488121396E-6,5.0501472376794545E-6,3.0300953895757043E-6,5.0501472376794545E-6,2.0200659420314527E-6,5.0501472376794545E-6,1.515050337429669E-6,5.0501472376794545E-6,0.0,4.545135156474981E-6,5.55515873154332E-6,0.0,4.545135156474981E-6,5.55515873154332E-6,5.050173663670921E-7,4.545135156474981E-6,5.0501472376794545E-6,0.0,4.545135156474981E-6,5.55515873154332E-6,5.050173663670921E-7,5.0501472376794545E-6,5.050173663670921E-7,4.545135156474981E-6,1.0100341455741483E-6,5.0501472376794545E-6,5.55515873154332E-6,5.050173663670921E-7,5.0501472376794545E-6,5.0501472376794545E-6,0.0,4.545135156474981E-6,0.0,4.545135156474981E-6,4.040122488121396E-6
976,0.0,1.0877777305226943E-5,1.0877777305226943E-5,4.661937921312918E-6,1.0877777305226943E-5,4.661937921312918E-6,1.0877777305226943E-5,4.661937921312918E-6,1.3985663635880704E-5,4.661937921312918E-6,1.3985663635880704E-5,4.661937921312918E-6,1.3985663635880704E-5,4.661937921312918E-6,1.3985663635880704E-5,0.0,1.0877777305226943E-5,0.0,1.0877777305226943E-5,0.0,1.0877777305226943E-5,0.0,6.2159061076805515E-6,2.0201369576269726E-5,0.0,6.2159061076805515E-6,2.1755282161407724E-5,0.0,6.2159061076805515E-6,1.7093527726122195E-5,0.0,6.2159061076805515E-6,1.8647451431187814E-5,0.0,1.0877777305226943E-5,0.0,7.769868733842599E-6,0.0,1.0877777305226943E-5,2.4863090652107554E-5,0.0,1.0877777305226943E-5,1.3985663635880704E-5,0.0,6.2159061076805515E-6,0.0,6.2159061076805515E-6,6.2159061076805515E-6
